name,type,price,state,position,area
碧桂园泰富城,商业类,17000元/平,在售,汉阳-沌口三环线与江城大道交界处（永旺旁）,建面 29~55m²
鑫聚温莎半岛,别墅,560万/套,在售,蔡甸-经济开发区知音湖畔（天鹅湖大道与温莎半岛路交汇）,建面 361~524m²
万金国际广场,商业类,17000元/平,在售,武昌-紫阳东路与中山路交汇处（武昌火车站旁）,建面 44~63m²
兴华尚都国际,住宅,30000元/平,在售,江汉-建设大道与汉西交汇处（地铁3号线双墩站旁）,建面 235m²
沿海菱角湖壹号,商业类,25000元/平,在售,江汉-武汉市江汉区长江日报路与菱角湖路交汇处（菱角湖公园旁）,建面 45~55m²
华中国际广场,商业类,16000元/平,在售,江岸-竹叶山转盘黄孝河路与黄埔大街交汇处,建面 34~85m²
江南花山郡,住宅,8300元/平,在售,江夏-向阳社区旁,建面 118~156m²
都会轩,住宅,1200万/套,在售,江汉-江汉区江汉四路和江汉路步行街交汇处,建面 403m²
鼎盛华城,住宅,19300元/平,在售,江岸-兴业路167号,建面 156m²
越秀星汇君泊越天地,商业类,14000元/平,在售,江岸-塔子湖东路越秀星汇君泊越天地（塔子湖东路与健美路交汇处，塔子湖体育中心旁）,建面 60m²
中国健康谷,商业类,13000元/平,在售,蔡甸-汉阳大道与五贤路交汇处,建面 44~55m²
南德榜样学府,住宅,9800元/平,在售,黄陂-巨龙大道日月山水站附近,建面 96~116m²
天宇万象国际,商业类,14000元/平,在售,硚口-古田二路与长升路交汇处,建面 51~105m²
龙山观邸,住宅,9100元/平,在售,江夏-江夏纸坊街青龙路（青龙水库旁）,建面 135~156m²
联投金色港湾锦绣,住宅,15000元/平,在售,蔡甸-博学路6号,建面 85~135m²
洺悦府,住宅,23000元/平,在售,硚口-解放大道与古田五路交汇处,建面 168m²
中交江锦湾,商业类,18000元/平,在售,青山-红钢二街（武汉市49中高中部旁）,建面 52~78m²
恒大御景湾,商业类,15000元/平,在售,汉阳-鹦鹉大道与汉新大道交汇处（距国博500米）,建面 65~112m²
泰顺和商业中心,商业类,5700元/平,在售,东西湖-东西湖长青街107国道以南，高桥五路以西，台南一道以北,建面 58~105m²
东方雨林,住宅,10800元/平,在售,东湖高新-城际铁路庙山新村站前行200米,建面 134~146m²
武汉SOHO,商业类,5500元/平,在售,新洲-阳逻经济开发区余泊大道99号,建面 40~59m²
凯德西城,商业类,19000元/平,在售,硚口-古田二路轻轨站A出口旁,建面 49~59m²
复地海上海,商业类,23500元/平,在售,汉阳-鹦鹉大道建港路站旁,--
海联时代广场,商业类,15000元/平,在售,硚口-硚口长升路与丰茂路交汇处（三江航天酒店对面）,建面 63~69m²
南湖半岛,住宅,28000元/平,在售,洪山-名都花园后618终点站,--
海伦小镇,别墅,320万/套,在售,蔡甸-军山街小军村,建面 164~173m²
万科翡翠玖玺,住宅,20000元/平,在售,蔡甸-太子湖路与车城东路交汇处（武汉体育中心旁）,建面 155~190m²
ICC铂庭,住宅,33750元/平,在售,江汉-青年路59号,建面 74~80m²
枫景国际公寓,商业类,11000元/平,在售,蔡甸-东风大道与枫树三路交汇处（丝宝工业园旁）,建面 32~42m²
金色港湾双湖林语,住宅,15200元/平,在售,汉阳-项目位于南北太子湖之间,建面 143m²
东港国际广场,住宅,6800元/平,在售,新洲-客运站旁,建面 40~70m²
纳帕溪谷,别墅,700万/套,在售,东湖高新-藏龙岛栗庙路9号(华农楚天学院旁),建面 234~270m²
汉水岸,商业类,12500元/平,在售,硚口-古田一路轻轨站旁,建面 52~104m²
中部国际物联港,商业类,7500元/平,在售,黄陂-汉口北大道四季美农贸城东50米（汉口北水晶城北向200米）,建面 36~61m²
富强天合熙园,商业类,13000元/平,在售,江岸-后湖大道（江岸区检察院旁）,建面 44~51m²
同馨花园雍豪府,住宅,35000元/平,在售,硚口-解放大道582号,建面 213m²
金地本座,商业类,15500元/平,在售,东湖高新-东湖高新区康泰路与荣院路交汇处（武汉工程大学正对面）,建面 49m²
顶琇国际城,商业类,17000元/平,在售,江汉-发展大道与唐家墩路交汇处（地铁6/10号线唐家墩站旁）,建面 47m²
金银潭文化广场,商业类,16500元/平,在售,东西湖-金银潭大道与将军五路交汇处,建面 47m²
美好广场,商业类,13500元/平,在售,汉阳-江堤中路与马鹦路交汇口,建面 35~76m²
卧龙墨水湖边,别墅,38000元/平,在售,汉阳-江城大道与墨水湖南路交汇处,建面 256~310m²
湖墅观止,别墅,20000元/平,在售,蔡甸-后官湖生态宜居新城,建面 200~280m²
招商江湾国际,商业类,16500元/平,在售,硚口-解放大道古田二路和古田路交汇处,建面 61m²
振泰汪集豪庭,住宅,5000元/平,在售,新洲-汉新公路（汪集公交站往邾城方向20米）,建面 111~133m²
越秀国际金融汇,住宅,38000元/平,在售,江汉-精武路1号（新华路体育馆对面）,建面 192m²
金银湖1号院,住宅,20000元/平,在售,东西湖-奥林匹克花园旁,建面 90~150m²
揽胜公园,住宅,23000元/平,在售,洪山-南湖大道与狮子山北路交汇处,建面 201m²
美联德玛假日二期阳光里,住宅,10300元/平,在售,东西湖-东西湖区黄狮海东路与啤砖路交汇处（径河旁）,建面 107m²
千禧城,住宅,21500元/平,在售,硚口-古田三路轻轨站旁,建面 103m²
永利国际大厦,商业类,17000元/平,在售,洪山-雄楚大道杨家湾虎泉街228号,建面 40~58m²
东湖楚天府,商业类,25000元/平,在售,洪山-八一路340号,建面 37~55m²
常福国际商务广场,商业类,6500元/平,在售,蔡甸-常福工业园常兴路与318国道交汇处（205公交站南）,建面 55m²
青澳都市尚巢,商业类,17500元/平,在售,蔡甸-龙阳大道与四新南路交汇处,建面 42~54m²
银泰御华园二期,别墅,35000元/平,在售,江岸-武汉市江岸区新江岸五村328号银泰御华园,建面 599m²
汉口城市广场SOHO,商铺,28000元/平,在售,江岸-后湖大道汉口城市广场SOHO（后湖大道与建设大道延长线交汇处508百步亭花园路站）,--
东原时光道,商铺,260万/套,在售,洪山-武昌区友谊大道与团结路交汇处（销品茂旁边）,--
ZAMA PARK,商铺,40000元/平,在售,江岸-金桥大道与井南路交汇处（市民之家100米处）,--
世纪江尚,商铺,30000元/平,在售,江汉-沿江大道246号,建面 203~520m²
板桥逸景,住宅,9500元/平,在售,黄陂-板桥大道与岱黄高速交汇处 （黄陂六中对面）,建面 105m²
龙台二期桃源,商铺,60万/套,在售,蔡甸-后官湖大道枫树一路龙台二期桃源,--
海伦春天三期,商铺,42500元/平,在售,蔡甸-龙阳大道与芳草一路交汇处,--
保利香颂,住宅,16500元/平,在售,汉阳-龙阳大道与四新大道交汇处（地铁3号线四新大道站）,建面 132m²
联投半岛,别墅,800万/套,在售,蔡甸-车城西路与车城大道交汇处（经开职业学校附近）,建面 164~237m²
保利公园九里,商业类,13000元/平,在售,洪山-南湖花园城建安街与南湖路交汇处,建面 38~55m²
万豪世纪天街,住宅,11500元/平,在售,江夏-文化大道路与谭鑫培路交汇处（谭鑫培公园附近）,建面 143m²
泛海国际芸海园,住宅,32000元/平,在售,江汉-江汉区武汉中央商务区黄海路（体育公园旁）,建面 105m²
理公馆,住宅,27700元/平,在售,洪山-雄楚大道与理工大路交汇处（武警总队西侧）,建面 93~133m²
立城中心,写字楼,15500元/平,在售,江岸-江岸区后湖大道与塔子湖东路交汇处,--
海伦春天四期,住宅,15000元/平,在售,蔡甸-龙阳大道与芳草一路交汇处,建面 89~128m²
金岛金桥壹号,商铺,37000元/平,在售,江岸-江岸区金桥大道与兴业路交汇处,--
金地自在城,商业类,14000元/平,在售,洪山-团结大道地铁4号线仁和路出口处,建面 33~40m²
庭瑞U-ME,商业类,15500元/平,在售,汉阳-太子湖北路,建面 37~39m²
幸福时代四期,商业类,22000元/平,在售,江岸-后湖大道与百步亭花园路交汇处,建面 46~51m²
星悦城三期,商铺,43000元/平,在售,江岸-后湖大道与塔子湖西路交汇处,建面 44~119m²
空港中心,写字楼,10000元/平,在售,黄陂-临空新城景星路特一号（航空总部旁）,--
金岛御璟世家跃境,底商,18000元/平,在售,江岸-武汉大道与建设大道交汇处东北侧（武汉科技馆旁）,--
新长江CBD中心,写字楼,18000元/平,在售,江汉-武汉市江汉区常青路与后襄河北路交汇处,--
天纵半岛蓝湾,商铺,20000元/平,在售,东西湖-宏图大道与银潭路交汇处（296金银潭大道宏图路站）,--
庭瑞时代,住宅,27000元/平,在售,江汉-新华路与马场角路交汇处（菱角湖万达广场对面）,建面 162m²
中建汤逊湖壹号,别墅,26500元/平,在售,江夏-文化大道与金樱街交汇处向东1000米,建面 251m²
武汉客厅,写字楼,22000元/平,在售,东西湖-金银潭大道与宏图路交汇处,建面 112~1292m²
铂仕汇国际广场,写字楼,23000元/平,在售,江岸-江岸区京汉大道与三阳路交汇处,--
金地天悦,商铺,43000元/平,在售,东湖高新-武汉工程大学对面,--
华中企业城金寓金街,底商,12000元/平,在售,黄陂-黄陂汉口北大道16号(华中企业城附近),--
海伦春天一期,商铺,25000元/平,在售,蔡甸-芳草一路海伦春天一期,--
海伦春天二期,商铺,23000元/平,在售,蔡甸-龙阳大道升官渡（龙阳大道与芳草一路交汇处）,--
吾行里,商铺,15000元/平,在售,青山-和平大道与建设二路交汇处(众圆广场斜对面),--
天纵城,商铺,20000元/平,在售,黄陂-盘龙城经济开发区巨龙大道（下岱黄高速右行即达）,建面 50~300m²
联投广场,写字楼,8500元/平,在售,江夏-珞狮南路延长线文化大道3号（江夏区政府旁）,--
金地悦江时代,住宅,19000元/平,在售,硚口-解放大道与古田二路交汇处以南,--
海伦广场,底商,24000元/平,在售,江夏-文化大道和红旗街交汇处（侨亚国际文化大厦旁）,--
联泰香域水岸,商业类,14500元/平,在售,青山-青山区临江大道与建设四路交汇处（和平公园旁）,建面 68m²
远洋心汉口二期,底商,35000元/平,在售,江汉-江汉区常青路与发展大道交汇处,--
佳柏现代城,商业类,11000元/平,在售,东西湖-东西湖区交通运输局对面,建面 45~71m²
三和光谷道,底商,27500元/平,在售,东湖高新-江夏光谷大道与高新六路交汇处（藏龙会所对面）,--
古田嬉空间,写字楼,22000元/平,在售,硚口-解放大道与古田二路交汇处,--
汉北广场,底商,30000元/平,在售,黄陂-黄陂汉口北大道四季美农贸城东侧,--
联发九都国际,写字楼,25000元/平,在售,洪山-徐东大街与团结大街交汇处,--
金珠港湾二期,住宅,13500元/平,在售,东西湖-东西湖区金银湖环湖西路8号,建面 96~136m²
汉口新界广场,商业类,30000元/平,在售,江汉-江汉区航空路26号（华中科技大学同济医学院旁）,建面 57m²
东立国际,商铺,39000元/平,在售,江岸-二七路口与工农兵路交汇处,--
佳阳城市之星,住宅,8400元/平,在售,新洲-环湖路与高新街交汇处（环湖路泊湖湾公交站以东）,建面 94~125m²
光谷科技港,写字楼,7500元/平,在售,东湖高新-东湖高新区大学园路与华师园北路交汇处,--
前川欣城二期,商铺,25000元/平,在售,黄陂-前川大道463号(前川大道与石阳街交汇处),--
融创融公馆,商铺,40000元/平,在售,江汉-江岸区和谐大道以北,--
融侨锦江,商铺,40000元/平,在售,硚口-建一路2号,--
沿海赛洛城,底商,25000元/平,在售,东西湖-金山大道武汉沿海赛洛城2008号,--
当代国际花园四期,商铺,25000元/平,在售,东湖高新-光谷大道106号,建面 118~130m²
武汉自贸城,商铺,17000元/平,在售,东西湖-东西湖区107国道与高桥二路交叉口,--
人民武汉国际汽车城,商铺,19000元/平,在售,蔡甸-常福工业园,--
世茂锦绣长江四期,商铺,30000元/平,在售,汉阳-滨江大道188号（阳新路公交车站附近）,建面 58~958m²
正堂山外山,写字楼,23000元/平,在售,洪山-欢乐大道与杨园南路交汇处,--
滨湖壹号,别墅,19000元/平,在售,东湖高新-藏龙大道与谭湖路交汇处,--
海尔国际广场,写字楼,15000元/平,在售,硚口-解放大道古田二路轻轨站口（省柴小区对面）,--
佳阳翠湖里,商业类,7300元/平,在售,新洲-新洲区平江大道以西（口岸联检大楼旁）,建面 42~49m²
新福茂中央广场,商铺,30000元/平,在售,蔡甸-武汉市蔡甸区汉阳大道与新福路交汇处,--
联投佩尔创意SOHO,写字楼,5300元/平,在售,东湖高新-光谷大道与流芳大道交汇处,--
泛海国际居住区樱海园,底商,40000元/平,在售,江汉-常青路王家墩泛海国际居住区樱海园,--
远洋心里,底商,17000元/平,在售,江汉-杨汊湖常青五路与姑嫂树路交汇处,--
鑫城宜居,底商,25000元/平,在售,东西湖-东吴大道鑫城宜居（东吴大道与金山大道交汇处）,--
华东天地,商铺,35000元/平,在售,武昌-武昌区中华路39号（粮食局正对面）,--
泛海国际SOHO城,商铺,40000元/平,在售,江汉-中央商务区淮海路南侧,--
盛惠邻里MALL,商铺,20000元/平,在售,硚口-长丰大道158号（万国汽配城旁）,--
汉口湖畔,商铺,25000元/平,在售,黄陂-盘龙城经济开发区盘龙大道（奥特莱斯旁）,--
万科锦程,商铺,45000元/平,在售,东湖高新-东湖高新区雄楚大道1008号,--
绿景苑港东名居一期,商铺,28000元/平,在售,洪山-园林路与北洋桥路交汇处,--
舵落口广场陶瓷卫浴博览中心,商铺,26000元/平,在售,东西湖-东西湖区东西湖区东西湖大道特一号,--
新安万福广场,商铺,40000元/平,在售,武昌-武汉市武昌区白沙洲堤东街538号,--
奥山世纪城V公馆,商铺,27000元/平,在售,青山-和平大道809号,建面 79m²
美安国际电商物流城,商铺,15000元/平,在售,东西湖-舵落口大市场西侧金鼎湾小区东门,--
汇通公路港,商铺,15500元/平,在售,东西湖-走马岭街107国道东、南十支沟南,--
中城时代二期,商铺,30000元/平,在售,黄陂-楚天大道特6号,--
金色港湾MIMI空间,商业类,15500元/平,在售,蔡甸-是开发区区域内新起的创新青年商业公寓综合体,建面 23m²
纽宾凯汉city国际社区,底商,35000元/平,在售,汉阳-四新北路纽宾凯汉city国际社区（墨水湖以南）,--
汇通新长江,写字楼,24000元/平,在售,洪山-徐东大街与和平路交汇处,--
金地天悦二期,住宅,23000元/平,在售,东湖高新-雄楚大道金地天悦,建面 95~168m²
文一云水湾,住宅,10800元/平,在售,东西湖-临空港大道与朝阳路交汇处（乾丰元酒店旁）,建面 140m²
绿地国际金融城二期,底商,80000元/平,在售,武昌-和平大道840号,--
丽红广场,商铺,7500元/平,在售,青山-丽红超市,--
光谷创新天地,写字楼,9000元/平,在售,东湖高新-光谷科技港旁,--
港湾江城二期,住宅,13500元/平,在售,蔡甸-经济开发区万家湖中路以东沌口路以南,建面 107~130m²
名流人和天地二期,商铺,22000元/平,在售,黄陂-盘龙城经济开发区巨龙大道88号（中百超市附近）,建面 75~310m²
复地悦城,底商,30000元/平,在售,洪山-烽胜路复地悦城（白沙洲大道与烽胜路交汇处烽胜路复地悦城站旁）,--
歌林花园三期林语境,底商,28000元/平,在售,黄陂-盘龙城经济开发区巨龙大道（管委会地铁站出口）,--
钰龙湾,商铺,30000元/平,在售,汉阳-墨水湖北路汉桥路钰龙湾（汉阳民政局旁）,--
世茂锦绣长江六期,商铺,30000元/平,在售,汉阳-世茂锦绣长江六期,建面 79~519m²
中建南湖壹号,底商,35000元/平,在售,洪山-丽岛花园旁,--
融侨城,底商,40000元/平,在售,武昌-和平大道铁机路,建面 97~178m²
中部慧谷,写字楼,9500元/平,在售,东西湖-环湖路57号（奥林匹克花园旁）,--
武汉中央文化区学立方,写字楼,23000元/平,在售,洪山-武昌区中北路171号,--
中国铁建1818中心,写字楼,28000元/平,在售,武昌-武汉市武昌区中北路109号,--
创意天地写字楼,写字楼,13000元/平,在售,洪山-武昌区,--
光谷万科中心,写字楼,20000元/平,在售,东湖高新-东湖高新区雄楚大道1008号,--
新世界中心,写字楼,26000元/平,在售,硚口-江汉区解放大道634号(航空路口立交桥南侧),--
高雄88号,写字楼,21000元/平,在售,江岸-高雄路特1号,--
浙商国际大厦商业广场,写字楼,24800元/平,在售,江岸-江岸区建设大道738号,--
国际企业峰汇,写字楼,8000元/平,在售,硚口-硚口区南泥湾大道63号,--
武汉深鸿润国际文化科技城,写字楼,6300元/平,在售,蔡甸-武汉市凤凰山经济开发区五贤北路二号,--
广电兰亭荣荟,写字楼,13000元/平,在售,硚口-古田四路（硚口区法院旁）(轨道交通轻轨1号线古田四路站下),--
沃德中心,写字楼,15400元/平,在售,东湖高新-东湖高新技术开发区高新大道780号（十五冶办公楼西边，东湖开发区管委会斜对面）,--
葛洲坝太阳城,写字楼,4000元/平,在售,东湖高新-高新四路与佛祖岭二路交汇处,--
光谷汇金中心,写字楼,13000元/平,在售,东湖高新-东湖高新区金融港四路18号（光谷金融港对面）,--
光谷动力节能环保产业园,写字楼,5800元/平,在售,东湖高新-东湖高新区光谷大道308号,--
中国铁建国际城,底商,30000元/平,在售,汉阳-玉龙路168号,--
金雅大厦,写字楼,12500元/平,在售,江汉-江汉区新湾一路与常青三路交汇处（武汉市中级法院旁）,--
海马公园,写字楼,18500元/平,在售,江汉-青年路海马公园(青年路与后襄河北路交汇处市博物馆与后襄河公园边）,--
武汉天街,写字楼,18000元/平,在售,江汉-金家墩特1号（青年路市博物馆正对面）,--
美好名流汇,底商,35000元/平,在售,硚口-古田二路解放大道辛家地（中百仓储旁）,--
万科金域时代,住宅,33000元/平,在售,江汉-香港路与台北路交汇处（3号线菱角湖站C出口）,建面 72~105m²
金珠港湾,住宅,17000元/平,在售,东西湖-金银湖南街特8号,建面 121~196m²
当代万国城MOMΛ,住宅,15500元/平,在售,汉阳-汉阳区汉阳大道地铁4号线孟家铺站北侧 [王家湾商圈],建面 119m²
健龙果岭公元二期,商业类,9500元/平,在售,蔡甸-东风大道与车城大道交汇处（沌阳大道站旁）,建面 46~55m²
欧亚达云台,住宅,9600元/平,在售,东西湖-东西湖大道和十全路交叉路口（东西湖区公路运输管理所旁）,建面 139m²
联投中心,住宅,31500元/平,在售,武昌-临江大道387号,--
百步亭现代城三区,底商,22000元/平,在售,江岸-江岸区百步亭花园路6号(汉口银行百步亭支行旁),--
恒大城,商业类,12000元/平,在售,东西湖-环湖路43号,建面 51~94m²
名流世家,底商,26500元/平,在售,江岸-业路与百步亭路交汇处（622路百步亭兴业路口站）,--
开来都市丰景,底商,28000元/平,在售,汉阳-芳草路与四新南路的交汇处(距离汉阳主干道龙阳大道仅1000米),--
绿地国际金融城,商业类,36000元/平,在售,武昌-和平大道750号,建面 53~111m²
蓝色星城,商铺,15000元/平,在售,黄陂-盘龙城开发区盘龙湖以北，川龙大道与横店大道交汇处,--
武汉碧桂园天玺湾,住宅,14000元/平,在售,东湖高新-江夏区江夏大道明泽路（汤逊湖畔）,建面 193m²
西寺学府,商业类,6000元/平,在售,黄陂-前川街道西寺大道,建面 45m²
绿地国博财富中心,商铺,37500元/平,在售,汉阳-鹦鹉大道与四新北路交汇处,建面 30~280m²
立方时空,商业类,15500元/平,在售,东西湖-东西湖大道与三秀路交汇处（1号线汉五环大道站约400米处）,建面 42m²
金地澜菲溪岸,商铺,30000元/平,在售,汉阳-汉阳区四新国际都会新城,--
隆汇国贸中心,商铺,30000元/平,在售,黄陂-武汉市黄陂区双凤大道与百锦街交汇处,建面 13~60m²
佳兆业金域天下二期,底商,17000元/平,在售,洪山-白沙洲新城烽胜路36号,--
F学府,底商,13000元/平,在售,黄陂-武汉市黄陂盘龙城经济开发区黄陂一中盘龙校区正对面,--
瑞云公馆,商业类,23200元/平,在售,江岸-金桥大道与正义路交汇处（正义路江岸区法院站）,建面 39~57m²
F绿岛,商铺,20000元/平,在售,黄陂-武汉市黄陂区盘龙城百联奥特莱斯广场正对面,建面 67~120m²
当代·中锐万国府ΜΟΜΛ,住宅,31000元/平,在售,江汉-常青路与振兴路交汇处（居然之家斜对面）,建面 177m²
碧桂园全景外滩,住宅,9200元/平,在售,黄陂-滠水公园旁（冰晶江城旁）,建面 93m²
联发九都府,底商,36000元/平,在售,硚口-解放大道与古田四路交汇处（轻轨古田四路站口）,--
越秀星悦峯,商业类,33000元/平,在售,武昌-中北路与秦园东路交汇处（4号线东亭站D出口约20米）,建面 54~82m²
绿地铂瑞公馆,商业类,38000元/平,在售,洪山-和平大道750号（原武昌车辆厂）,建面 72~192m²
